"species_label","species","family","Tag","growth_form","mesh_size","diameter_class","diameter_1.size_cm","diameter_2.size_cm","diameter_3.size_cm","Bark.thickness_1._mm","Bark.thickness_2._mm","Bark.thickness_3._mm","Bark.thickness_4_mm","length_cm","Wet_weight_of_wood_block_g","Wet_weight_of_small_pieces_of_wood_g","Volume_of_wet_small_pieces.g","Dry_weight_of_small_wood_blocks_g","Dry_volume_of_small_wood_blocks.g","av_bark_thickness","density","av_wd_diameter","wd_under_bark","bark_wd_ratio","initial_mass","Carbon_wood","Carbon_bark","cellulose_wood","cellulose_bark","Nitrogen_wood","Nitrogen_bark","hemicellulose_wood","hemicellulose_bark","Tannins_wood","Tannins_bark","ADL_wood","ADL_bark","Calcium_wood","Calcium_bark","Potassium_wood","Potassium_bark","magesium_wood","magesium_bark","Manganese_wood","Manganese_bark","Phosphorous_wood","Phosphorous_bark","sugars_wood","sugars_bark","Silicon_wood","Silicon_bark","mean_density","density_class","block","Harvest","Time_months","incubation_time","log_fresh_weight","wood_weight","disck_fresh_weight","disk_fresh_volume","disck_dry_weight","disck_dry_volume","Bark_fresh_mass_at_harvest","Bark_fresh_volume_at_harvest","Dry_bark_mass_at_harvest","Dry_bark_volume_at_harvest","bark_mass_fresh","f_wood_mass","f_bark_mass","final_mass","per_ml"
"F54","Mesua ferrea",NA,"T0427","Trees","Invertebrates access","2.5 cm",2.6,2.6,2.7,0.91,0.74,0.74,0.51,21,128.79,13.38,12.19,9.09,10.88,0.725,0.835477941176471,2.63333333333333,2.56083333333333,0.56622193296453,87.4963452914798,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","3","18 months","18",16.32,0.01,1.87,2.035,1.42,1.785,0.1,0,0.1,0,16.42,0.00759358288770053,16.42,12.3927272727273,85.8362915257284
"F54","Mesua ferrea",NA,"T0406","Trees","Invertebrates blocked","2.5 cm",2.2,2.3,2.5,1.67,1.02,1.27,0.91,20.5,68.97,9.75,9.18,6.85,8.31,1.2175,0.82430806257521,2.36666666666667,2.24491666666667,1.08467277924199,48.4558461538462,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","1","6 months","6",75.8,0.01,7.2,7.895,5.96,5.385,0.1,0,0.1,0,75.9,0.00827777777777778,75.9,62.7455555555556,-29.4901658642797
"F54","Mesua ferrea",NA,"T0404","Trees","Invertebrates blocked","2.5 cm",2.1,2.2,2.3,0.8,0.75,0.74,0.96,20,82.92,7.81,7.73,5.57,6.66,0.8125,0.836336336336336,2.23333333333333,2.15208333333333,0.755082284607938,59.1375672215109,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","3","18 months","18",78.27,0.01,13.57,9.645,4.935,8.205,0.1,0,0.1,0,78.37,0.00363669859985262,78.37,28.4644399410464,51.8674147781096
"F54","Mesua ferrea",NA,"T0422","Trees","Invertebrates blocked","2.5 cm",2.5,2.7,3,0.95,0.84,1.16,0.83,20,115.02,11.65,11.83,7.94,10.39,0.945,0.764196342637151,2.8,2.7055,0.698576972833118,78.391313304721,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","1","6 months","6",NA,0.01,NA,NA,NA,NA,0.1,0,0.1,0,NA,NA,NA,NA,NA
"F54","Mesua ferrea",NA,"T0424","Trees","Invertebrates blocked","2.5 cm",2.2,2.2,2.4,0.89,0.89,1.01,0.82,21,89.5,8.75,8.71,6.3,7.71,0.9025,0.817120622568093,2.26666666666667,2.17641666666667,0.829344871156718,64.44,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","2","12 months","12",57.08,0.01,6.82,9.21,5.47,8.51,0.1,0,0.1,0,57.18,0.00802052785923754,57.18,45.7811730205279,28.9553491301554
"F54","Mesua ferrea",NA,"T0420","Trees","Invertebrates blocked","2.5 cm",2,1.9,2.1,0.71,0.86,0.88,0.8,21.5,68.82,6.49,6.51,4.64,5.55,0.8125,0.836036036036036,1.96666666666667,1.88541666666667,0.861878453038674,49.2025885978428,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","1","6 months","6",46.9,0.01,4.465,5.36,3.6,5.08,0.1,0,0.1,0,47,0.00806270996640538,47,37.8141097424412,23.1460969431615
"F54","Mesua ferrea",NA,"T0412","Trees","Invertebrates blocked","2.5 cm",2.1,2.1,2.1,1.18,1.08,0.73,1.54,20.5,72.47,7.13,7.16,5,9.11,1.1325,0.548847420417124,2.1,1.98675,1.14005285013213,50.820476858345,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","2","12 months","12",47.42,0.01,5.68,6.4,4.555,5.85,0.1,0,0.1,0,47.52,0.0080193661971831,47.52,38.0278345070423,25.1722202193428
"F54","Mesua ferrea",NA,"T0430","Trees","Invertebrates blocked","2.5 cm",2.2,2.4,2.3,0.8,0.84,1.04,0.93,19,84.82,9.45,9.22,6.62,7.79,0.9025,0.849807445442875,2.36666666666667,2.27641666666667,0.792912838159388,59.4188783068783,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",37.24,29.77,3.57,11.185,1.605,9.155,2.02,0,1.525,0,7.58,13.3839915966387,5.72252475247525,16.7423529411765,71.8231757006453
"F54","Mesua ferrea",NA,"T0455","Trees","Invertebrates access","5.0 cm",3.2,3.3,3.3,1.16,0.79,0.79,0.89,20.7,189.09,20.81,19.46,14.56,16.39,0.9075,0.888346552776083,3.3,3.20925,0.565552699228792,132.299394521864,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","3","18 months","18",86.27,0.01,12.555,16.995,9.005,14.535,0.1,0,0.1,0,86.37,0.00717244125846276,86.37,61.8766507367583,53.2298307483696
"F54","Mesua ferrea",NA,"T0467","Trees","Invertebrates access","5.0 cm",3,2.9,2.7,0.99,1.02,1.16,0.91,22,152.76,15.44,14.21,11.19,12.47,1.02,0.897353648757017,2.83333333333333,2.73133333333333,0.746887966804979,110.711424870466,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","1","6 months","6",52.37,0.01,13.89,14.29,11.87,12.955,0.1,0,0.1,0,52.47,0.00854571634269258,52.47,44.7539164866811,59.5760631397856
"F54","Mesua ferrea",NA,"T0451","Trees","Invertebrates access","5.0 cm",3.3,3.1,2.8,1.05,1.14,0.99,1.15,21,167.42,17.58,16.53,12.34,13.84,1.0825,0.891618497109827,3,2.89175,0.748681594190369,117.51779294653,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","3","18 months","18",167.81,0.01,16.76,17.64,11.7,16.36,0.1,0,0.1,0,167.91,0.00698090692124105,167.91,117.146599045346,0.315861872383011
"F54","Mesua ferrea",NA,"T0471","Trees","Invertebrates access","5.0 cm",2.9,2.7,2.7,2.07,1.01,0.93,0.99,20,129.53,12.62,11.87,8.83,10.69,1.25,0.82600561272217,2.7,2.575,0.970873786407767,90.6299445324881,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","2","12 months","12",76.44,0.01,12.82,13.04,9.88,11.56,0.1,0,0.1,0,76.54,0.00770670826833073,76.54,58.9100780031201,34.9993224568259
"F54","Mesua ferrea",NA,"T0473","Trees","Invertebrates access","5.0 cm",2.8,2.8,2.8,1,1.1,0.72,0.76,19,128.38,16.67,15.03,11.73,12.91,0.895,0.90859798605732,2.8,2.7105,0.660394761114186,90.3357768446311,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","1","6 months","6",94.51,0.01,10.535,11.47,8.835,9.785,0.1,0,0.1,0,94.61,0.00838633127669672,94.61,79.2592168960607,12.261542807808
"F54","Mesua ferrea",NA,"T0463","Trees","Invertebrates access","5.0 cm",2.9,3,2.7,1.12,0.91,0.74,1.01,21,147.71,17.11,15.89,12.03,13.28,0.945,0.905873493975904,2.9,2.8055,0.673676706469435,103.85454704851,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","4","24 months","24",71.14,71.15,7.725,7.97,4.865,6.61,0.1,0,0.1,0,0.1,44.8083818770227,0.1,44.8020841423948,56.8607389703716
"F54","Mesua ferrea",NA,"T0453","Trees","Invertebrates access","5.0 cm",2.7,2.8,2.7,1.01,0.77,1.02,0.76,21,141.34,14.06,13.14,10.03,11.55,0.89,0.868398268398268,2.76666666666667,2.67766666666667,0.664757873770696,100.827894736842,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",35.63,35.64,7.095,8.405,4.38,7.135,0.1,0,0.1,0,0.1,22.0018604651163,0.1,21.9956871035941,78.1849188054534
"F54","Mesua ferrea",NA,"T0481","Trees","Invertebrates access","5.0 cm",2.5,2.7,2.7,1.14,0.89,1,1.29,20.5,122.83,14.49,13.89,10.04,11.22,1.08,0.894830659536542,2.7,2.592,0.833333333333333,85.1078812974465,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","1","6 months","6",85,0.01,9.265,9.885,7.675,8.7,0.1,0,0.1,0,85.1,0.00828386400431732,85.1,70.4128440366973,17.2663648027978
"F54","Mesua ferrea",NA,"T0469","Trees","Invertebrates access","5.0 cm",2.7,2.6,2.8,0.68,0.8,1.16,0.98,20.5,119.32,15.2,14.1,10.78,12.18,0.905,0.885057471264368,2.66666666666667,2.57616666666667,0.702594293847448,84.623,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","3","18 months","18",19.21,0.01,5.55,7.77,3.865,6.19,0.1,0,0.1,0,19.31,0.00696396396396397,19.31,13.3777747747748,84.1913253196238
"F54","Mesua ferrea",NA,"T0461","Trees","Invertebrates access","5.0 cm",2.5,2.7,2.7,0.97,1.07,1.1,0.74,22,133,13.23,12.25,9.34,10.82,0.97,0.863216266173752,2.7,2.603,0.745293891663465,93.8941798941799,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","2","12 months","12",104.76,0.01,11.045,11.99,9.065,10.65,0.1,0,0.1,0,104.86,0.00820733363512902,104.86,85.9800271616116,8.42880010399757
"F54","Mesua ferrea",NA,"T0457","Trees","Invertebrates access","5.0 cm",3.5,3.3,3.2,0.93,1.07,0.9,0.83,23,128.39,22.67,20.94,15.74,17.75,0.9325,0.886760563380282,3.26666666666667,3.17341666666667,0.587694650875765,89.1424172915748,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","2","12 months","12",65.41,0.01,12.615,15.37,10.33,13.68,0.1,0,0.1,0,65.51,0.00818866428854538,65.51,53.5620531113753,39.9140670190938
"F54","Mesua ferrea",NA,"T0475","Trees","Invertebrates access","5.0 cm",2.7,2.8,2.7,1.34,1.39,0.81,0.84,21,140.92,14.27,13.61,10.15,11.77,1.095,0.862361937128292,2.76666666666667,2.65716666666667,0.824186163206423,100.23391730904,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","4","24 months","24",8.57,8.58,1.67,1.61,1.065,1.28,0.1,0,0.1,0,0.1,5.47167664670659,0.1,5.4652994011976,94.5474550452348
"F54","Mesua ferrea",NA,"T0465","Trees","Invertebrates access","5.0 cm",2.8,2.9,2.7,0.89,1.13,0.97,0.85,20,125.08,15.49,14.57,11.09,12.44,0.96,0.891479099678457,2.83333333333333,2.73733333333333,0.701412566975158,89.5504970948999,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","3","18 months","18",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"F54","Mesua ferrea",NA,"T0479","Trees","Invertebrates access","5.0 cm",2.9,2.7,2.8,1.13,0.72,0.82,0.93,21,131.59,14.14,13.04,9.98,11.35,0.9,0.879295154185022,2.73333333333333,2.64333333333333,0.680958385876419,92.8761103253182,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","4","24 months","24",103.21,94.31,11.675,11.36,4.9455,9.195,2.265,0,3.153,0,9.01,39.9494736616702,12.5423973509934,43.7194907922912,52.9270868050412
"F54","Mesua ferrea",NA,"T0477","Trees","Invertebrates access","5.0 cm",2.9,3,3,0.7,0.91,0.94,1,23,166.42,14.7,13.85,10.46,12.23,0.8875,0.855273916598528,3,2.91125,0.609703735508802,118.418585034014,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","1","6 months","6",132.11,0.01,14.195,15.405,12.005,13.675,0.1,0,0.1,0,132.21,0.00845720324057767,132.21,111.728112011272,5.64985050346641
"F54","Mesua ferrea",NA,"T0459","Trees","Invertebrates access","5.0 cm",2.8,2.8,2.9,0.8,0.98,1.15,0.7,20.5,135.8,16.02,14.7,11.58,13.25,0.9075,0.873962264150943,2.83333333333333,2.74258333333333,0.661784813588162,98.1625468164794,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","2","12 months","12",97.31,0.01,10.3,10.9,10.04,10.765,0.1,0,0.1,0,97.41,0.00974757281553398,97.41,94.8536310679612,3.37085360540252
"F54","Mesua ferrea",NA,"T0466","Trees","Invertebrates blocked","5.0 cm",4.8,4.6,4.6,1.1,1.38,1.15,0.96,20,368.15,42.46,38.93,29.29,32.65,1.1475,0.897090352220521,4.6,4.48525,0.511677164037679,253.959338200659,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","1","6 months","6",277.6,0.01,25.435,29.81,21.595,27.335,0.1,0,0.1,0,277.7,0.00849026931393749,277.7,235.689876154905,7.19385322673964
"F54","Mesua ferrea",NA,"T0470","Trees","Invertebrates blocked","5.0 cm",3.5,3.7,3.5,1.18,0.93,0.61,1.51,20.5,228.93,24.67,22.4,16.75,18.72,1.0575,0.894764957264957,3.63333333333333,3.52758333333333,0.599560605702676,155.434839886502,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","4","24 months","24",141.64,120.5,15.355,20.26,8.385,18,4.45,6.21,3.445,4.6,21.25,65.8021816997721,16.4508426966292,77.3462324975578,50.2388058211171
"F54","Mesua ferrea",NA,"T0478","Trees","Invertebrates blocked","5.0 cm",3.7,3.8,3.9,0.96,1.55,1.22,1.23,21.5,263.35,24.31,21.99,16.39,18.02,1.24,0.909544950055494,3.83333333333333,3.70933333333333,0.668583752695902,177.552714932127,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","1","6 months","6",204.94,0.01,21.805,23.105,16.6,19.965,0.1,0,0.1,0,205.04,0.00761293281357487,205.04,156.019445081403,12.1278178477614
"F54","Mesua ferrea",NA,"T0458","Trees","Invertebrates blocked","5.0 cm",3.5,3.3,2.9,0.84,1.22,1.23,0.73,20,197.81,24.05,21.67,16.58,18.59,1.005,0.891877353415815,3.16666666666667,3.06616666666667,0.655541664401805,136.369638253638,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","1","6 months","6",148.88,0.01,14.96,17.095,12.705,16.435,0.1,0,0.1,0,148.98,0.00849264705882353,148.98,126.438529411765,7.28249262009652
"F54","Mesua ferrea",NA,"T0452","Trees","Invertebrates blocked","5.0 cm",4.1,4.2,4.3,1.09,0.92,1,1.45,20,321.6,35.99,32.34,24.54,26.96,1.115,0.910237388724036,4.23333333333333,4.12183333333333,0.541021390158101,219.284912475688,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",170.87,144.21,15.285,25.875,10.69,25.295,8.215,0,6.795,0,26.77,100.857369970559,22.1426841144248,119.502800130847,45.5034097961041
"F54","Mesua ferrea",NA,"T0464","Trees","Invertebrates blocked","5.0 cm",2.7,2.7,2.7,0.57,0.97,0.73,0.98,20,125.32,13.98,12.69,9.57,11.09,0.8125,0.862939585211903,2.7,2.61875,0.620525059665871,85.7877253218884,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","4","24 months","24",12.96,9.4,0.795,0.635,0.185,1.17,0.83,1.08,0.64,0.895,3.67,2.1874213836478,2.82987951807229,3.01584905660377,96.4845214798646
"F54","Mesua ferrea",NA,"T0456","Trees","Invertebrates blocked","5.0 cm",3.1,3.1,3.5,1.56,1.18,1.27,1.31,20,174.44,22.62,19.89,15.21,17.3,1.33,0.879190751445087,3.23333333333333,3.10033333333333,0.857972261047199,117.295862068966,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","2","12 months","12",117.56,0.01,11.9,15.815,9.18,13.99,0.1,0,0.1,0,117.66,0.00771428571428571,117.66,90.6891428571429,22.6834252654019
"F54","Mesua ferrea",NA,"T0468","Trees","Invertebrates blocked","5.0 cm",3.5,3.3,3.2,0.96,1.26,0.75,0.6,20.5,191.54,19.5,17.83,13.28,14.94,0.8925,0.888888888888889,3.26666666666667,3.17741666666667,0.561777125022948,130.443651282051,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","3","18 months","18",147.22,0.01,15.275,17.45,10.275,15.735,0.1,0,0.1,0,147.32,0.00672667757774141,147.32,99.030147299509,24.0820489719492
"F54","Mesua ferrea",NA,"T0472","Trees","Invertebrates blocked","5.0 cm",2.8,3,3.1,1.18,0.56,0.96,0.97,21,155.44,15.66,14.11,10.84,12.43,0.9175,0.872083668543846,3.03333333333333,2.94158333333333,0.623813705770702,107.597037037037,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","2","12 months","12",128.03,0.01,14.395,15.705,11.575,13.785,0.1,0,0.1,0,128.13,0.00804098645362973,128.13,102.948749565821,4.32008873033886
"F54","Mesua ferrea",NA,"T0474","Trees","Invertebrates blocked","5.0 cm",3.1,3.2,3.2,1.28,0.92,0.96,1.22,20.5,173.31,18.96,17.33,12.68,14.39,1.095,0.881167477414871,3.2,3.0905,0.708623200129429,115.905632911392,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","2","12 months","12",139.91,0.01,13.59,15.165,10.87,12.855,0.1,0,0.1,0,140.01,0.00799852832965416,140.01,111.907409860191,3.44955025115789
"F54","Mesua ferrea",NA,"T0480","Trees","Invertebrates blocked","5.0 cm",3.7,4.1,3.9,1.31,1.35,0.92,1.36,20,279.44,28.4,25.66,19.32,21.34,1.235,0.905342080599813,4.03333333333333,3.90983333333333,0.631740483396564,190.097915492958,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","2","12 months","12",212.98,0.01,25.92,28.455,20.74,24.02,0.1,0,0.1,0,213.08,0.00800154320987654,213.08,170.416867283951,10.3531110049106
"F54","Mesua ferrea",NA,"T0462","Trees","Invertebrates blocked","5.0 cm",3.8,3.7,3.5,0.9,0.97,1,1.09,20.5,229.44,27.09,24.62,18.72,21.31,0.99,0.878460816518067,3.63333333333333,3.53433333333333,0.560218805998302,158.549900332226,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","3","18 months","18",202.22,0.01,26.385,29.645,13.455,26.135,0.1,0,0.1,0,202.32,0.00509948834565094,202.32,103.121853325753,34.959370450772
